num,score,Color,Light,Composition,color_feature,light_feature,composition_feature
farm1_289_20023267860_b2fbe84818_b.jpg,0.45,0.525,0.475,0.475,"[1.0, 0.18932038834951456, 0.1519019376830161, 0.22894736842105262, 0.1626283972364568, 0.35, 0.1]","[0.46862766064509637, 0.1793922717035687, 0.5061591760148423, 0.1910434758128966]","[0.684756831196474, 0.736365628032442, 0, 0.287000881, 0, 0.165661011, 0, 0, 0, 0]"
farm1_289_20065497826_ffda9fb9c6_b.jpg,0.4,0.375,0.4,0.37948718,"[1.0, 0.22815533980582525, 0.09587899203879942, 0.29736842105263156, 0.06765733665812591, 0.15, 0.1]","[0.29358723219017335, 0.18476541132838195, 0.34988413465679097, 0.1895201570280078]","[0.689076606166303, 0.73865071779765, 0.467220295, 0, 0, 0.159891185, 0, 0, 0, 0]"
farm1_289_20081273325_80c31c047a_b.jpg,0.55,0.575,0.425,0.525,"[1.0, 0.45145631067961167, 0.08884859992679356, 0.26052631578947366, 0.10564318722547585, 0.3, 0.1]","[0.3187923480202892, 0.18066709553587204, 0.49729838174288754, 0.2167902388522101]","[0.686503657711473, 0.742843021688698, 0, 0, 0.520631508, 0.886948173, 0, 0, 0, 0]"
farm1_289_20099668531_0d2ea4659a_b.jpg,0.45,0.5,0.375,0.475,"[1.0, 0.17475728155339806, 0.23738790760869566, 0.2868421052631579, 0.11032608695652174, 0.4, 0.1]","[0.42617946372097226, 0.2617139089905395, 0.4633645766730605, 0.259216621044962]","[0.686729708345033, 0.743678314838668, 0.555152193, 0.286182344, 0, 0, 0, 0, 0, 0]"
farm1_289_20112639566_a644e51de1_b.jpg,0.4,0.525,0.45,0.483333334,"[1.0, 0.14563106796116504, 0.27279980325768666, 0.1736842105263158, 0.13015447703147878, 0.4, 0.7]","[0.6146699220228632, 0.34272045217606995, 0.6638374305615364, 0.34542913513050194]","[0.685311871835637, 0.738428136911186, 0.237972245, 0.38442676, 0, 0.159891185, 0, 0, 0, 0.856357132]"
farm1_289_20128169005_5050fd0c6a_b.jpg,0.35,0.425,0.325,0.35448718,"[1.0, 0.1941747572815534, 0.19047164916992188, 0.25526315789473686, 0.056705474853515625, 0.2, 0.1]","[0.34424754276710684, 0.2691641296201025, 0.4146832447425992, 0.28966602779053274]","[0.683862866346229, 0.733035024085334, 0.829212708, 0, 0, 0.742229441, 0, 0, 0, 0]"
farm1_289_20142918200_49104a74aa_b.jpg,0.15,0.3,0.175,0.341666667,"[1.0, 0.2912621359223301, 0.15056363241215226, 0.3973684210526316, 0.06266442853221084, 0.35, 0.1]","[0.332721061397532, 0.24618437040017524, 0.39607118137793185, 0.2632639558839285]","[0.68606075575739, 0.741204498791172, 0.621934374, 0, 0, 0, 0, 0, 0, 0]"
farm1_289_20148735942_f737d8bf19_b.jpg,0.5,0.55,0.55,0.516666667,"[1.0, 0.2621359223300971, 0.13758378706076135, 0.24736842105263157, 0.1361425352306003, 0.25, 0.1]","[0.46490579339844046, 0.20571919923965246, 0.5791903959607269, 0.24968177951970283]","[0.678828639533908, 0.714072793258848, 0.862206445, 0, 0, 0, 0, 0, 0, 0]"
farm1_289_20148964926_5da59d3b78_b.jpg,0.25,0.375,0.375,0.291666667,"[1.0, 0.2621359223300971, 0.16018104553222656, 0.37105263157894736, 0.06588459014892578, 0.45, 0.1]","[0.3115955757302921, 0.2314251227851505, 0.37028107362634993, 0.2565795779038746]","[0.677525080642212, 0.709103381929328, 0, 0.5698137, 0, 0, 0, 0, 0, 0]"
farm1_289_20177895041_bcbf936ba6_b.jpg,0.4,0.45,0.4,0.37948718,"[1.0, 0.13106796116504854, 0.2127249700752394, 0.09736842105263158, 0.1663910204343365, 0.25, 0.1]","[0.21838966599297946, 0.1779663254829418, 0.40317055772377347, 0.30030521904529595]","[0.686713182670044, 0.743617272310124, 0.279356204, 0, 0, 0, 0, 0, 0, 0]"
farm1_289_20196688771_930011b9d1_b.jpg,0.45,0.4,0.475,0.491666667,"[0.0, 0.03398058252427184, 0.5407676696777344, 0.018421052631578946, 0.5407676696777344, 0.0, 0.0]","[0.5121198479391756, 0.13673282467133593, 0.5117317349303002, 0.14107788403035748]","[0.684310204989301, 0.734702996643314, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_289_20207207262_3b1a784da8_b.jpg,0.3,0.4,0.3,0.4,"[1.0, 0.19902912621359223, 0.08446248372395833, 0.15526315789473685, 0.14344618055555555, 0.35, 0.1]","[0.41530112044817924, 0.1649076098865956, 0.49338672114353554, 0.1853148842838551]","[0.67659548509352, 0.705544093917884, 0, 0, 0, 0.606284977, 0, 0, 0, 0]"
farm1_289_20210409571_9b7d608c4a_b.jpg,0.5,0.55,0.55,0.5,"[1.0, 0.3786407766990291, 0.14007309205710103, 0.43157894736842106, 0.09850555911420204, 0.55, 0.1]","[0.44211971950942536, 0.1782080601525114, 0.5158295193763816, 0.21295176511543196]","[0.674154077603422, 0.696133283261152, 0, 0, 0, 0.608789527, 0, 0, 0, 0]"
farm1_289_20269314405_6d277d7aed_b.jpg,0.3,0.325,0.35,0.416666667,"[0.5, 0.019417475728155338, 0.7798487345377604, 0.013157894736842105, 0.4498939514160156, 0.05, 0.9]","[0.4668000533546752, 0.019182013877816307, 0.6188343821008221, 0.013275246680814505]","[0.686713182670044, 0.743617272310124, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_289_20335507991_5e3433968e_b.jpg,0.3,0.375,0.3,0.416666667,"[1.0, 0.2087378640776699, 0.19618754575402636, 0.22894736842105262, 0.12820135203147878, 0.4, 0.1]","[0.25874190892573246, 0.170111230847621, 0.335589214295711, 0.2062852085428595]","[0.686714726924266, 0.743622976625482, 0.672999845, 0, 0, 0.248711742, 0, 0, 0, 0]"
farm1_290_19362257073_be131305ff_b.jpg,0.4,0.475,0.35,0.466666667,"[1.0, 0.1407766990291262, 0.14481353759765625, 0.12894736842105264, 0.23099390665690103, 0.3, 0.1]","[0.4351280095371482, 0.29336154360268657, 0.4760707132177415, 0.2997658401688437]","[0.686717436461196, 0.743632985299882, 0.037839124, 0, 0, 0.763789571, 0, 0, 0, 0]"
farm1_290_19363044364_23aa67de7d_b.jpg,0.35,0.425,0.425,0.35448718,"[1.0, 0.15048543689320387, 0.2709010111639824, 0.09473684210526316, 0.28404814467423134, 0.3, 0.2]","[0.4390630914527973, 0.23733440023587926, 0.5279369767443947, 0.27234636516957184]","[0.680530264294474, 0.720522330777816, 0.481910175, 0.501503349, 0, 0, 0, 0, 0, 0]"
farm1_290_19492964664_1e88e13ccf_b.jpg,0.5,0.55,0.5,0.416666667,"[1.0, 0.49514563106796117, 0.08422744326500732, 0.30526315789473685, 0.0813249222181552, 0.4, 0.1]","[0.4585039083200848, 0.22889445672839837, 0.5952159847971034, 0.27040539648388634]","[0.688157738770422, 0.741839735182986, 0.449574316, 0.533176019, 0, 0, 0, 0, 1, 0]"
farm1_290_19565980554_d33a4e1fdc_b.jpg,0.3,0.375,0.35,0.25,"[1.0, 0.2524271844660194, 0.0989850362141927, 0.2, 0.13863499959309897, 0.2, 0.1]","[0.3588527077497666, 0.21565107755719234, 0.4326243930392795, 0.19597673071766625]","[0.671225650553743, 0.684720499555732, 0, 0, 0, 0.136525077, 0.663718943, 0, 0, 0]"
farm1_290_19802576129_70fec5a254_b.jpg,0.5,0.525,0.45,0.42948718,"[1.0, 0.23300970873786409, 0.12450324164496528, 0.32105263157894737, 0.07190110948350695, 0.25, 0.1]","[0.41504819264389176, 0.28050836935999873, 0.46356191198810254, 0.2810382723040805]","[0.684136363071677, 0.73405512039249, 0.418301066, 0, 0, 0.174902285, 0, 0, 0, 0]"
farm1_290_19803301530_fbd47e6409_b.jpg,0.55,0.525,0.575,0.541666667,"[1.0, 0.15048543689320387, 0.28998887206314244, 0.2710526315789474, 0.10052714298825256, 0.25, 0.1]","[0.30072677719736546, 0.259732844077301, 0.3493100881597132, 0.26690391028911015]","[0.687547345829179, 0.744027426578758, 0.574412814, 0, 0, 0.78248935, 0, 0, 0, 0]"
farm1_290_19871832548_03fe46c34c_b.jpg,0.4,0.475,0.35,0.37948718,"[1.0, 0.3155339805825243, 0.210572897602489, 0.23684210526315788, 0.21219287609809664, 0.5, 0.9]","[0.4367183359830419, 0.20369165888833082, 0.5247867783872334, 0.20354788746689392]","[0.688171991774818, 0.741789324365936, 0.457735518, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_19901184830_2cb20092bf_b.jpg,0.4,0.425,0.45,0.45,"[1.0, 0.30097087378640774, 0.1251500447591146, 0.2578947368421053, 0.1591796875, 0.4, 0.9]","[0.45658181057657965, 0.24269247874721092, 0.5363804736168556, 0.2731408485783623]","[0.679327066964381, 0.715966285734448, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_19992347609_6fc97611e4_b.jpg,0.4,0.45,0.4,0.45,"[1.0, 0.4077669902912621, 0.0823114934114202, 0.31842105263157894, 0.06384402452415813, 0.35, 0.1]","[0.4576754012415777, 0.25895618278811366, 0.6056466075632303, 0.31094233594370935]","[0.686709358932456, 0.743603147685892, 0.620176731, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_20019363898_500c11db46_b.jpg,0.45,0.475,0.325,0.40448718,"[1.0, 0.18446601941747573, 0.18629323755490484, 0.14736842105263157, 0.24700454108711567, 0.2, 0.1]","[0.5347182792035733, 0.3116614644200437, 0.5804388528837596, 0.3262005348871639]","[0.686713182670044, 0.743617272310124, 0.736765138, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_20072499396_92b7701a00_b.jpg,0.35,0.4,0.375,0.425,"[1.0, 0.16019417475728157, 0.16790390014648438, 0.12105263157894737, 0.2728080749511719, 0.25, 0.1]","[0.5005266690009338, 0.309763721080608, 0.5510453567006229, 0.30295252193220445]","[0.68671543462336, 0.743625590782398, 0.356711462, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_20154376595_c480969b3f_b.jpg,0.4,0.5,0.4,0.466666667,"[1.0, 0.3737864077669903, 0.1316800878477306, 0.3526315789473684, 0.07965633006954612, 0.3, 0.2]","[0.3685200431523961, 0.22474136986757093, 0.46528183919523153, 0.24291705544915673]","[0.668611605457901, 0.674412768620698, 0.768141441, 0, 0, 0.720473618, 0, 0, 0, 0]"
farm1_290_20173238352_7e4022db65_b.jpg,0.45,0.475,0.525,0.508333334,"[1.0, 0.16990291262135923, 0.35081184800512444, 0.4921052631578947, 0.044936173133235724, 0.65, 1.0]","[0.1960552464228935, 0.1810983742563728, 0.24530695456714896, 0.2022190112980009]","[0.684636896464773, 0.735919415880798, 0, 0, 0, 0.817563561, 0, 0, 0, 0.951542203]"
farm1_290_20192895635_f2ab86cff3_b.jpg,0.4,0.4,0.35,0.37948718,"[1.0, 0.3106796116504854, 0.1698189284407028, 0.5342105263157895, 0.06935452507320644, 0.4, 0.1]","[0.469616124893071, 0.3117080252174821, 0.5210784089441047, 0.3093082643112931]","[0.674001036830717, 0.69554026286204, 0.32356755, 0, 0, 0, 0, 0, 0, 0]"
farm1_290_20261784262_158dea6988_b.jpg,0.55,0.6,0.425,0.591666667,"[1.0, 0.21359223300970873, 0.18777355088896952, 0.23157894736842105, 0.0919386112119013, 0.3, 0.1]","[0.3502387702068779, 0.2138740856618024, 0.4347326921742935, 0.262186223780649]","[0.68245351532593, 0.727762233830218, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_19537596233_962ce33603_b.jpg,0.45,0.525,0.475,0.475,"[1.0, 0.5436893203883495, 0.08256883993604548, 0.3894736842105263, 0.06953632972108723, 0.35, 0.1]","[0.5374751984126984, 0.2556512815763459, 0.662841113421741, 0.2512013690716339]","[0.67566730044774, 0.7019771151854, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_19564676853_62f297fc0f_b.jpg,0.45,0.55,0.525,0.491666667,"[1.0, 0.46116504854368934, 0.1194610595703125, 0.3868421052631579, 0.11703109741210938, 0.65, 0.4]","[0.49666366546618645, 0.27462138682164133, 0.5832594877754161, 0.2779448959111879]","[0.667178711420277, 0.668712493195958, 0, 0.739583333, 0, 0, 0, 0, 0, 0]"
farm1_291_19569799843_ab6d9d52cc_b.jpg,0.15,0.35,0.225,0.241666667,"[1.0, 0.3640776699029126, 0.10511415629575403, 0.4342105263157895, 0.06165641013909224, 0.45, 0.1]","[0.4322377261715497, 0.2747309649734605, 0.519342486605733, 0.2856128035251814]","[0.687607725911701, 0.7438084799578, 0.060656318, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_19712279224_818f18d2f8_b.jpg,0.5,0.525,0.5,0.5,"[1.0, 0.28640776699029125, 0.1019121805826823, 0.28157894736842104, 0.07809193929036458, 0.4, 0.7]","[0.5601871998799519, 0.20345235428493155, 0.6108197779437295, 0.2046078423154932]","[0.686713182670044, 0.743617272310124, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_19918198070_0bc5afe09f_b.jpg,0.4,0.5,0.5,0.466666667,"[1.0, 0.24757281553398058, 0.21500102946559296, 0.3236842105263158, 0.13656433016105418, 0.4, 0.8]","[0.3256453932924521, 0.21772361886251373, 0.4322831718933913, 0.27097775564975807]","[0.683441394339478, 0.731461020597424, 0.40387916, 0, 0, 0.010511926, 0, 0, 0, 0]"
farm1_291_19986225590_11c979c8eb_b.jpg,0.45,0.525,0.525,0.491666667,"[1.0, 0.32038834951456313, 0.09170913696289062, 0.24210526315789474, 0.11756515502929688, 0.1, 0.1]","[0.5291524943310658, 0.23635172163625143, 0.6388339622347963, 0.2824926571412145]","[0.68608962505157, 0.741311379300414, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_19987662699_86e9675ab0_b.jpg,0.3,0.375,0.45,0.4,"[1.0, 0.2669902912621359, 0.1361262003580729, 0.39473684210526316, 0.057605743408203125, 0.4, 0.1]","[0.49864633353341337, 0.2186293977963367, 0.5406149870429943, 0.22695288853001297]","[0.689298094836496, 0.73790010611417, 0.541811245, 0.543721926, 0, 0, 0, 0, 0, 0]"
farm1_291_19992726629_5bce18b57c_b.jpg,0.45,0.45,0.475,0.508333334,"[1.0, 0.13106796116504854, 0.18373530151903367, 0.2578947368421053, 0.09201992587847731, 0.45, 0.1]","[0.3209284389431448, 0.14272859584712297, 0.35286379833778314, 0.15166912867416127]","[0.689053389111771, 0.738729798577228, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20006060530_648fceb056_b.jpg,0.55,0.55,0.575,0.525,"[1.0, 0.30097087378640774, 0.09500416666666667, 0.25, 0.11025208333333333, 0.35, 0.2]","[0.4872684490462852, 0.23663755701584846, 0.581426887254902, 0.2301646012471205]","[0.67642275841555, 0.704881308502838, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20064364362_ba1fdc2a0a_b.jpg,0.6,0.525,0.6,0.55,"[1.0, 0.2087378640776699, 0.1379083546852123, 0.16578947368421051, 0.0954643461749634, 0.15, 0.1]","[0.3374971610265728, 0.2077182490505266, 0.4508826209610857, 0.2600200982970707]","[0.669257407343768, 0.676970143953688, 0, 0, 0, 0, 0, 0, 0, 0.956258914]"
farm1_291_20071027462_7364da26e2_b.jpg,0.5,0.475,0.45,0.533333334,"[1.0, 0.25728155339805825, 0.2095813751220703, 0.22105263157894736, 0.08956336975097656, 0.15, 0.1]","[0.350843306072429, 0.26092992912851154, 0.44488983154296874, 0.27501025020515196]","[0.688397730455889, 0.740994942347338, 0.160023629, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20079102820_71844b4faa_b.jpg,0.6,0.65,0.6,0.583333334,"[1.0, 0.21844660194174756, 0.1321801079644097, 0.3368421052631579, 0.059051513671875, 0.5, 0.1]","[0.35733932461873635, 0.19802329580702993, 0.4001399353958163, 0.19975782599914285]","[0.684955605276904, 0.737104735751758, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20094984479_a893b4f73a_b.jpg,0.15,0.275,0.275,0.25448718,"[1.0, 0.10194174757281553, 0.48113125, 0.1368421052631579, 0.18897708333333332, 0.15, 0.1]","[0.690016840069361, 0.20364635441686327, 0.7335990767973857, 0.1743173816879657]","[0.676101422905104, 0.703647072674856, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20096907372_c683c02293_b.jpg,0.2,0.275,0.4,0.35,"[1.0, 0.4223300970873786, 0.12604233391288433, 0.37105263157894736, 0.10194140053074671, 0.35, 0.9]","[0.575541770762359, 0.25896206458819926, 0.6517498223667212, 0.26164851562260666]","[0.682522535274098, 0.728021092616552, 0.740245764, 0, 0, 0.42735287, 0, 0, 0, 0]"
farm1_291_20140788206_2562dd29ea_b.jpg,0.4,0.45,0.4,0.37948718,"[1.0, 0.24757281553398058, 0.17373232750732065, 0.3394736842105263, 0.07205973188140556, 0.3, 0.8]","[0.5396604587781059, 0.2824829105774901, 0.580326553663193, 0.2915899826788587]","[0.693885532464933, 0.723774505165204, 0, 0, 0, 0.412268506, 0, 0, 0, 0]"
farm1_291_20146806556_11b2da1d21_b.jpg,0.2,0.275,0.4,0.27948718,"[1.0, 0.32524271844660196, 0.08554585774739583, 0.19736842105263158, 0.1051495869954427, 0.25, 0.1]","[0.45403202947845805, 0.15092302896594614, 0.5658883238150404, 0.16059174975496304]","[0.685983814366061, 0.740919591423732, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20160067015_3de09b36e5_b.jpg,0.312,0.456,0.406,0.33548718,"[1.0, 0.21844660194174756, 0.33058999816983897, 0.6657894736842105, 0.042255273151537334, 0.55, 0.1]","[0.2530223237943826, 0.2268287027585834, 0.3139453169856889, 0.25358543808177886]","[0.686243892626334, 0.74188232714794, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20161609075_b232d83df9_b.jpg,0.5,0.55,0.55,0.516666667,"[1.0, 0.3737864077669903, 0.20676231384277344, 0.6052631578947368, 0.029915809631347656, 0.55, 0.1]","[0.32639165041016405, 0.22412064823207273, 0.4298111298504998, 0.28953466215300705]","[0.68731240553988, 0.744884755841784, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20170202582_e87814db5d_b.jpg,0.45,0.475,0.375,0.475,"[1.0, 0.16990291262135923, 0.22210566202799478, 0.1631578947368421, 0.13689422607421875, 0.25, 0.1]","[0.48894003910288947, 0.30165339552156134, 0.5216276131424249, 0.3127324484694187]","[0.681529965095029, 0.724292095743418, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_291_20181793381_da494cae77_b.jpg,0.1,0.2,0.15,0.3,"[1.0, 0.019417475728155338, 0.4968712107774576, 0.06315789473684211, 0.34732322777062136, 0.35, 0.9]","[0.10794242354476037, 0.09091868446613709, 0.1292108473587485, 0.10344442401706389]","[0.68585737121344, 0.74045121463734, 0.048992924, 0.775859802, 0, 0, 0, 0, 0, 0]"
farm1_291_20187713691_4e101ff55b_b.jpg,0.4,0.35,0.35,0.366666667,"[1.0, 0.18446601941747573, 0.19166519984835356, 0.2894736842105263, 0.062134423743500866, 0.45, 0.9]","[0.3842764125852361, 0.17296802982968243, 0.4205707131206035, 0.18660663088793042]","[0.685342286044337, 0.738541036658476, 0, 0.350544561, 0, 0.613209754, 0, 0, 0, 0]"
farm1_292_19368437413_2bb5aae7c4_b.jpg,0.35,0.425,0.475,0.275,"[1.0, 0.18446601941747573, 0.31114451090494794, 0.531578947368421, 0.04364649454752604, 0.6, 0.1]","[0.27966050514165397, 0.24580742257947447, 0.32221876156875506, 0.2787927984989016]","[0.686692779964506, 0.743541903922164, 0.273665809, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_19466685884_5b55d246d9_b.jpg,0.25,0.35,0.225,0.30448718,"[0.5, 0.0970873786407767, 0.3260688781738281, 0.07368421052631578, 0.2662467956542969, 0.05, 0.4]","[0.47493810024009603, 0.1516083653976118, 0.4870346480724858, 0.15042952028231504]","[0.686713182670044, 0.743617272310124, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_19580754633_396720cccf_b.jpg,0.5,0.525,0.55,0.516666667,"[1.0, 0.3883495145631068, 0.08335382732430453, 0.2394736842105263, 0.0826703765556369, 0.4, 0.7]","[0.522603433265198, 0.25755935866819474, 0.6259902999221285, 0.29147476939033823]","[0.677717392095795, 0.709838094823862, 0.412889419, 0, 0, 0, 0, 0, 1, 0]"
farm1_292_19588819043_fe8d157592_b.jpg,0.4,0.4,0.3,0.366666667,"[1.0, 0.06310679611650485, 0.4891076821010249, 0.03684210526315789, 0.330305465318448, 0.15, 0.1]","[0.5298025967143614, 0.18794433411239275, 0.5940867350554789, 0.19829651157086892]","[0.679808456243893, 0.717791623933774, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_19639235944_aa2fe401cc_b.jpg,0.55,0.575,0.525,0.558333334,"[1.0, 0.1650485436893204, 0.1934375762939453, 0.19473684210526315, 0.18368053436279297, 0.3, 0.8]","[0.44170824579831935, 0.26802811417937084, 0.48169341367833757, 0.29895483329354083]","[0.686713182670044, 0.743617272310124, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_19880029658_bed5e938e2_b.jpg,0.3,0.35,0.2,0.45,"[1.0, 0.13106796116504854, 0.19865926106770834, 0.11578947368421053, 0.16823832194010416, 0.15, 0.1]","[0.30570716541650217, 0.2545525943949375, 0.3944426542793224, 0.28132425134520317]","[0.686721014038732, 0.743646200256682, 0.267351657, 0, 0, 0.553088086, 0.714843396, 0, 0, 0.853515625]"
farm1_292_19955867688_cdd6cb2e9a_b.jpg,0.2,0.325,0.25,0.35,"[1.0, 0.16019417475728157, 0.14858118693033853, 0.1368421052631579, 0.20152918497721353, 0.3, 0.1]","[0.44220083866880083, 0.24565873181162623, 0.5336168027391621, 0.2676937937790118]","[0.684870121562357, 0.736786943628902, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_20001084171_40988650e6_b.jpg,0.3,0.35,0.4,0.32948718,"[1.0, 0.33495145631067963, 0.1106707255045573, 0.45789473684210524, 0.049367268880208336, 0.35, 0.1]","[0.4142244985242419, 0.24988380435180066, 0.4846943076139961, 0.2708089260797874]","[0.683535383111265, 0.731812234474746, 0.263092517, 0, 0, 0.703829516, 0, 0, 0, 0.991764902]"
farm1_292_20007478340_9de3e97922_b.jpg,0.55,0.475,0.525,0.575,"[0.0, 0.038834951456310676, 0.21682303292410715, 0.021052631578947368, 0.21682303292410715, 0.0, 0.0]","[0.4093849892898336, 0.22103671425639382, 0.40960505784344986, 0.2284485357379473]","[0.686709072398999, 0.743602089243326, 0, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_20011636898_ddeb1ffdf4_b.jpg,0.4,0.45,0.45,0.5,"[1.0, 0.23786407766990292, 0.20462344436310395, 0.19473684210526315, 0.20288765098828698, 0.35, 0.1]","[0.5122664944356121, 0.22248022349384586, 0.5901413978841903, 0.21977816708095133]","[0.673863031786697, 0.695005186384752, 0, 0.889386733, 0, 0, 0, 0, 0, 0]"
farm1_292_20084294090_8ef4a228aa_b.jpg,0.5,0.5,0.45,0.42948718,"[1.0, 0.2669902912621359, 0.15158462524414062, 0.35789473684210527, 0.12354787190755208, 0.3, 0.1]","[0.4403605192076831, 0.2774337923536287, 0.48219671311721307, 0.2768242022534378]","[0.683007477466737, 0.729838012005794, 0, 0.373832314, 0, 0.795772782, 0, 0, 0, 0]"
farm1_292_20091201589_a249bb61b6_b.jpg,0.5,0.55,0.65,0.5,"[1.0, 0.4077669902912621, 0.10050794813368055, 0.5657894736842105, 0.044989691840277776, 0.3, 0.9]","[0.4025410164065626, 0.26283712757365163, 0.49139721440333944, 0.28413462334010314]","[0.677608668101999, 0.709422790030408, 0.6028062, 0, 0, 0, 0, 0, 0, 0]"
farm1_292_20113399322_a9144d46bb_b.jpg,0.2,0.25,0.35,0.27948718,"[1.0, 0.17475728155339806, 0.23879877726236978, 0.33157894736842103, 0.053524017333984375, 0.5, 0.1]","[0.29246258906247063, 0.25649603469084176, 0.3366858538459329, 0.27648819967502397]","[0.674102490268841, 0.695933428003914, 0.337914303, 0.638506403, 0, 0.614135491, 0, 0, 0, 0]"
